1	我看过许多勇敢的人，不怕措折地奋斗，这种精神值得我们学习。	我看过许多勇敢的人，不怕挫折地奋斗，这种精神值得我们学习。
0	比如说：遇见、月亮代表我的心、不能说的秘密、等等．．．可以大家讨论我们班选哪一首歌！	比如说：遇见、月亮代表我的心、不能说的秘密、等等．．．可以大家讨论我们班选哪一首歌！
1	很多人一起唱歌的时候最中要的是就是多一点练习，明天下课以后大家一起讨论吧！	很多人一起唱歌的时候最重要的是就是多一点练习，明天下课以后大家一起讨论吧！
0	选歌后我找那首歌的文字，再发给同学们。	选歌后我找那首歌的文字，再发给同学们。
1	操场不只大，可以让跳舞时的走来去，跳来跳去；为了安全起见，放鞭炮是也比较安全因为是室外的。	操场不只大，可以让跳舞时的走来去，跳来跳去；为了安全起见，放鞭炮时也比较安全因为是室外的。
1	我也向老师帮我们找时间在操场，以免我们要用时，正好有其他人也想用。	我也想老师帮我们找时间在操场，以免我们要用时，正好有其他人也想用。
0	我是张小春，我想要形容我们打算安排的新年活动，想知道您对这个主意有甚么看法。	我是张小春，我想要形容我们打算安排的新年活动，想知道您对这个主意有甚么看法。
0	这样我们觉得老师跟学生一起参加比较好玩，但是不知道老师们要不要唱歌？请问你可不可以帮我们说服他们？	这样我们觉得老师跟学生一起参加比较好玩，但是不知道老师们要不要唱歌？请问你可不可以帮我们说服他们？
0	这个活动不太需要练习，可是我们一定要知道参加的人会唱甚么歌，所以我们会请同学我们先来办公室登记，等他们决定了要唱那一首歌，再能参加。	这个活动不太需要练习，可是我们一定要知道参加的人会唱甚么歌，所以我们会请同学我们先来办公室登记，等他们决定了要唱那一首歌，再能参加。
3	每次看到买帽子的摊子都回十分兴奋，但每次不敢买因为总有朋友在我背上泼了冷水的说，「你不适合带」的这一句话。	每次看到买帽子的摊子都会十分兴奋，但每次不敢买因为总有朋友在我背上泼了冷水地说，「你不适合戴」的这一句话。
5	这时候看到的那一顶是朱红而且是个流行帽子。在哪家店的光下带起来真是很有个性的一位女孩子。算我没有考虑别家的，自己判断了这顶比起他即便宜又流行。看到它就觉得一戴在头上有名谋的气质。	这时候看到的那一顶是朱红而且是个流行帽子。在那家店的光下戴起来真是很有个性的一位女孩子。算我没有考虑别家的，自己判断了这顶比其他既便宜又流行。看到它就觉得一戴在头上有名模的气质。
5	自己看了它，问了老板一堆问题，三次而后行后就决议定要买它若它，问了老板一堆问题，三次而后行后就决议定要买它若不买接问了老板一堆问题，三次而后行后就决定买了它。	自己看了它，问了老板一堆问题，三思而后行后就决意定要买它若它，问了老板一堆问题，三思而后行后就决意定要买它若不买接问了老板一堆问题，三思而后行后就决定买了它。
0	我这辈子买的第一顶帽子。终于买到了自己喜欢的一样东西兴奋得无法平静下来了。在当天晚上虽然已经天暗了就戴上它到处走走让自己更愉快，满足地不用担心之前的人所泼过的冷水。	我这辈子买的第一顶帽子。终于买到了自己喜欢的一样东西兴奋得无法平静下来了。在当天晚上虽然已经天暗了就戴上它到处走走让自己更愉快，满足地不用担心之前的人所泼过的冷水。
0	过了一个礼拜又跟那群朋友约出来走走，很自信的我戴上了帽子出去，大家一看到就屏息了，他们都不但单不批评我反而夸奖了说，「好有型好漂亮等等」。在这个时刻我感到我买了这顶帽子是对的而从此只要戴上它不但很开心而且又有自信。	过了一个礼拜又跟那群朋友约出来走走，很自信的我戴上了帽子出去，大家一看到就屏息了，他们都不但单不批评我反而夸奖了说，「好有型好漂亮等等」。在这个时刻我感到我买了这顶帽子是对的而从此只要戴上它不但很开心而且又有自信。
0	那条路都是书店，让我吓了一跳。每家书店都有很多书和辞典。我差点儿就昏倒了。找了半天，终于找到了我想要的辞典。但价格不便宜。	那条路都是书店，让我吓了一跳。每家书店都有很多书和辞典。我差点儿就昏倒了。找了半天，终于找到了我想要的辞典。但价格不便宜。
1	在结帐付钱的时候，柜台小跟我说那家店的辞典目前都有打八折的优惠。哇！听到她的这句话，我开心得不得了。不但找到很好的辞典，而且有打八折。柜台小姐的服务态度也让我很满意。我开开心心得回家了。	在结帐付钱的时候，柜台小跟我说那家店的辞典目前都有打八折的优惠。哇！听到她的这句话，我开心得不得了。不但找到很好的辞典，而且有打八折。柜台小姐的服务态度也让我很满意。我开开心心地回家了。
0	我们三个都在台湾留学、而且快要回国，所以我们那个时候虽然只有三天的时间，可是因为我们都希望去北京、决定了我们宁愿现在去不可。	我们三个都在台湾留学、而且快要回国，所以我们那个时候虽然只有三天的时间，可是因为我们都希望去北京、决定了我们宁愿现在去不可。
0	第二天我们决定了在北京一定要去看北京的长城。我高兴地把衣服、吃的东西、还有饮料、都放在我新买的背包里。	第二天我们决定了在北京一定要去看北京的长城。我高兴地把衣服、吃的东西、还有饮料、都放在我新买的背包里。
3	吃花生以后、我们开始有一点渴。我那我的背包要找饮料给朋友们喝、发现我的背包没办法打开。我用了它的力量结果我的背包全部都撕掉。那的时候我很生气，因为我买的背包是仿冒平。	吃花生以后、我们开始有一点渴。我拿我的背包要找饮料给朋友们喝、发现我的背包没办法打开。我用了它的力量结果我的背包全部都撕掉。那个时候我很生气，因为我买的背包是仿冒品。
0	其实，我们买的衣服没有很特别的，可是因为有特价所以我们以为都很值得。	其实，我们买的衣服没有很特别的，可是因为有特价所以我们以为都很值得。
1	他跟我说如果你这一次的期末考能进全校前五名的话，我就要买ＩＰＯＤ给你。那时后心理有充满的希望，因此我非常努力地读书，每天都在想如果真有了ＩＰＯＤ我会多高兴。	他跟我说如果你这一次的期末考能进全校前五名的话，我就要买ＩＰＯＤ给你。那时后心里有充满的希望，因此我非常努力地读书，每天都在想如果真有了ＩＰＯＤ我会多高兴。
0	考试的第一天我发现我都没有专心，因为我一直在想买ＩＰＯＤ的事，真是一心二用，然后我第一天晚上把买ＩＰＯＤ的事全部忘掉，用全心读书，结果第二天考得很好，终于考试结束了	考试的第一天我发现我都没有专心，因为我一直在想买ＩＰＯＤ的事，真是一心二用，然后我第一天晚上把买ＩＰＯＤ的事全部忘掉，用全心读书，结果第二天考得很好，终于考试结束了
1	一直到拿到成绩单那时刻我吓了一跳，我真的很高兴自己终算进了前五名，我父母亲也很高兴。	一直到拿到成绩单那时刻我吓了一跳，我真的很高兴自己总算进了前五名，我父母亲也很高兴。
1	心理愿望，改变我的人生，给我信心的ＩＰＯＤ买了，你知道那时候我多开心吗？	心里愿望，改变我的人生，给我信心的ＩＰＯＤ买了，你知道那时候我多开心吗？
2	由于我喜欢那件衣服，我再问她一次，后来她回应了，他还是用刚才那个表情地讲：「那件啊．．．那件很贵的喔！１２００元。」，然后我叫他帮我把它拿下来给我看的时，她勉强地拿下给我。我看了以后真想把它买回去，可是我对他们的服务有很不满意。	由于我喜欢那件衣服，我再问她一次，后来她回应了，他还是用刚才那个表情地讲：「那件啊．．．那件很贵的喔！１２００元。」，然后我叫她帮我把它拿下来给我看的时，她勉强地拿下给我。我看了以后真想把它买回去，可是我对他们的服务又很不满意。
